Provinsi,Judul,Harga,Lokasi_Detail,Link
Jawa Barat,Iphon xr inter wifi only,2800000,"PONDOK GEDE, BEKASI KOTA",https://www.olx.co.id/item/iphon-xr-inter-wifi-only-iid-942163267
Jawa Barat,Iphone 128 inter,3800000,"CITAYAM, DEPOK KOTA",https://www.olx.co.id/item/iphone-128-inter-iid-942163248
Jawa Barat,SAMSUNG A33 5G 6GB 128GB SEIN RESMI,700000,"BEKASI SELATAN, BEKASI KOTA",https://www.olx.co.id/item/samsung-a33-5g-6gb-128gb-sein-resmi-iid-941961234
Jawa Barat,Kredit TANPA DP Hp iPhone 16 Pro Max 128gb 15 up 14,8312200,"ANTAPANI (CICADAS), BANDUNG KOTA",https://www.olx.co.id/item/kredit-tanpa-dp-hp-iphone-16-pro-max-128gb-15-up-14-iid-938416994
Jawa Barat,Segampang itu cicilan Samsung s25 ultra mulai dari 1 jutaan,18999000,"BOGOR SELATAN - KOTA, BOGOR KOTA",https://www.olx.co.id/item/segampang-itu-cicilan-samsung-s25-ultra-mulai-dari-1-jutaan-iid-941809685
Jawa Barat,Iphone 16 plus black 128 gb garansi on Cc 4,15000000,"BOGOR UTARA - KOTA, BOGOR KOTA",https://www.olx.co.id/item/iphone-16-plus-black-128-gb-garansi-on-cc-4-iid-941489456
Jawa Barat,14 Kamii beli iphone 17 pro max plus iBox inter,19000000,"CINERE, DEPOK KOTA",https://www.olx.co.id/item/14-kamii-beli-iphone-17-pro-max-plus-ibox-inter-iid-858510731
Jawa Barat,Samsung galaxy s7 edge,1200000,"BOJONGGEDE, BOGOR KAB.",https://www.olx.co.id/item/samsung-galaxy-s7-edge-iid-919709960
Jawa Barat,Samsung A55 5g ram 8/256,4000000,"BABELAN, BEKASI KAB.",https://www.olx.co.id/item/samsung-a55-5g-ram-8256-iid-936086807
Jawa Barat,Samsung A56 8/256 garansi ON Fullset Mulus Like New,4700000,"JAYAKERTA, KARAWANG KAB.",https://www.olx.co.id/item/samsung-a56-8256-garansi-on-fullset-mulus-like-new-iid-942163190
Jawa Barat,Iphone 11 promax 64gb,2500000,"KIARACONDONG, BANDUNG KOTA",https://www.olx.co.id/item/iphone-11-promax-64gb-iid-942163189
Jawa Barat,iPhone 13 Pro 256 RegistCukai,8750000,"KESAMBI, CIREBON KOTA",https://www.olx.co.id/item/iphone-13-pro-256-registcukai-iid-942163164
Jawa Barat,Samsung A22 5G 6/128,1900000,"SUKAJADI, BANDUNG KOTA",https://www.olx.co.id/item/samsung-a22-5g-6128-iid-942163157
Jawa Barat,samsung zfold 7 16/1tb sein,20200000,"PONDOK GEDE, BEKASI KOTA",https://www.olx.co.id/item/samsung-zfold-7-161tb-sein-iid-942163110
Jawa Barat,Iphone 13 PA/A Batangan,6450000,"CIBITUNG, BEKASI KAB.",https://www.olx.co.id/item/iphone-13-paa-batangan-iid-942163088
Jawa Barat,Samsung s22 ultra 12/512,7900000,"SOEKARNO HATTA, BANDUNG KOTA",https://www.olx.co.id/item/samsung-s22-ultra-12512-iid-939535414
Jawa Barat,Realme narzo 4/128 lengkap orian,1150000,"BUAHBATU (MARGACINTA), BANDUNG KOTA",https://www.olx.co.id/item/realme-narzo-4128-lengkap-orian-iid-939521257
Jawa Barat,Apple pencil gen 2 mulus fullset,1175000,"SUKAJADI, BANDUNG KOTA",https://www.olx.co.id/item/apple-pencil-gen-2-mulus-fullset-iid-941291879
Jawa Barat,Dijual Samsung Galaxy A13 4G second RAM 6+6 GB/ROM 128 GB,1200000,"BEKASI TIMUR, BEKASI KOTA",https://www.olx.co.id/item/dijual-samsung-galaxy-a13-4g-second-ram-66-gbrom-128-gb-iid-938544452
Jawa Barat,Samsung Galaxy A30s Likenew (Fullset),1149000,"CIBEUNYING KIDUL, BANDUNG KOTA",https://www.olx.co.id/item/samsung-galaxy-a30s-likenew-fullset-iid-942163060
Jawa Barat,Xiaomi 13T garansi panjang,4200000,"COBLONG, BANDUNG KOTA",https://www.olx.co.id/item/xiaomi-13t-garansi-panjang-iid-942161124
Jawa Barat,Iphone 11 Pro 256GB Beacukai Resmi Fullset,6000000,"RANCASARI, BANDUNG KOTA",https://www.olx.co.id/item/iphone-11-pro-256gb-beacukai-resmi-fullset-iid-942076095
Jawa Barat,"Kredit HP iPhone TANPA DP 15 Pro Max 256 512,64 Gb iPhone 12 ke 16 hos",4167000,"SOEKARNO HATTA, BANDUNG KOTA",https://www.olx.co.id/item/kredit-hp-iphone-tanpa-dp-15-pro-max-256-51264-gb-iphone-12-ke-16-hos-iid-938460361
Jawa Barat,Sony Xperia 1 Mark VI 6,19000000,"BEKASI SELATAN, BEKASI KOTA",https://www.olx.co.id/item/sony-xperia-1-mark-vi-6-iid-940980984
Jawa Barat,Vivo y22 4/128gb mulus 99% like new fullset,1125000,"SUKAJADI, BANDUNG KOTA",https://www.olx.co.id/item/vivo-y22-4128gb-mulus-99-like-new-fullset-iid-941373382
Jawa Barat,Oppo a3x 6/128gb mulus 1000% seperti baru fullset,1442500,"SUKAJADI, BANDUNG KOTA",https://www.olx.co.id/item/oppo-a3x-6128gb-mulus-1000-seperti-baru-fullset-iid-941373801
Jawa Barat,Vivo y36 8/256gb mulus 95% fullset,1475000,"SUKAJADI, BANDUNG KOTA",https://www.olx.co.id/item/vivo-y36-8256gb-mulus-95-fullset-iid-941373919
Jawa Barat,Apple iPhone 13 pink 128gb ex ibox,6900000,"JATIWARNA, BEKASI KOTA",https://www.olx.co.id/item/apple-iphone-13-pink-128gb-ex-ibox-iid-942163017
Jawa Barat,iPhone 15 128GB Pink Like New Garansi ON,9850000,"CIBEUNYING KALER, BANDUNG KOTA",https://www.olx.co.id/item/iphone-15-128gb-pink-like-new-garansi-on-iid-942163010
Jawa Barat,iPhone 7+ 128gb allop,1300000,"BEKASI UTARA, BEKASI KOTA",https://www.olx.co.id/item/iphone-7-128gb-allop-iid-942162968
Jawa Barat,Samsung A04 RAM4/64,700000,"CIKARANG UTARA, BEKASI KAB.",https://www.olx.co.id/item/samsung-a04-ram464-iid-942162962
Jawa Barat,Samsung s24 fe 8/256,6200000,"BEKASI SELATAN, BEKASI KOTA",https://www.olx.co.id/item/samsung-s24-fe-8256-iid-942162916
Jawa Barat,jual cepat samsung a06 normal sein fullset,1100000,"CIBEUNYING KIDUL, BANDUNG KOTA",https://www.olx.co.id/item/jual-cepat-samsung-a06-normal-sein-fullset-iid-942162757
Jawa Barat,VIVO V19 PRO Mulus,1250000,"CICALENGKA, BANDUNG KAB.",https://www.olx.co.id/item/vivo-v19-pro-mulus-iid-940189495
Jawa Barat,Iphone 11 ProMax 64gb inter,3300000,"CILODONG, DEPOK KOTA",https://www.olx.co.id/item/iphone-11-promax-64gb-inter-iid-942162738
Jawa Barat,iPhone 7+ 7 plus 128gb,1000000,"BANDUNG KOTA, JAWA BARAT",https://www.olx.co.id/item/iphone-7-7-plus-128gb-iid-942162714
Jawa Barat,REALME 7 NFC RAM 8+8/128..MULUS LIKE NEW NO MINUS,1300000,"SAWANGAN, DEPOK KOTA",https://www.olx.co.id/item/realme-7-nfc-ram-88128mulus-like-new-no-minus-iid-942162703
Jawa Barat,Oppo reno 12f 5G 12+12/256,3200000,"MEDAN SATRIA, BEKASI KOTA",https://www.olx.co.id/item/oppo-reno-12f-5g-1212256-iid-942129748
Jawa Barat,membeli iphone 15 pro max all tipe series apa aja iphone lain nya,14000000,"MEDAN SATRIA, BEKASI KOTA",https://www.olx.co.id/item/membeli-iphone-15-pro-max-all-tipe-series-apa-aja-iphone-lain-nya-iid-877584110
Jawa Barat,Iphone 16 pro max - Natural Titanium 512 gb - Masih Segel!,23000000,"BANDUNG KOTA, JAWA BARAT",https://www.olx.co.id/item/iphone-16-pro-max-natural-titanium-512-gb-masih-segel-iid-942108543
Jawa Barat,Iphone 12 pro 256 GB,7500000,"CIBEUNYING KIDUL, BANDUNG KOTA",https://www.olx.co.id/item/iphone-12-pro-256-gb-iid-941948781
Jawa Barat,Oppo A3x Fullset nominus,1100000,"CIBEUNYING KALER, BANDUNG KOTA",https://www.olx.co.id/item/oppo-a3x-fullset-nominus-iid-942162698
Jawa Barat,samsung galaxy a55,4500000,"CIMANGGUNG, SUMEDANG KAB.",https://www.olx.co.id/item/samsung-galaxy-a55-iid-942162695
Jawa Barat,Oppo A17 64gb ram 4.,600000,"CIBEUNYING KIDUL, BANDUNG KOTA",https://www.olx.co.id/item/oppo-a17-64gb-ram-4-iid-942162637
Jawa Barat,Hp murah Xiaomi Redmi Note 13 Pro Plus,3750000,"CIMANGGIS, DEPOK KOTA",https://www.olx.co.id/item/hp-murah-xiaomi-redmi-note-13-pro-plus-iid-942162560
Jawa Barat,Iphone x 64 gb inter allop anti blokirblokir,2050000,"SOEKARNO HATTA, BANDUNG KOTA",https://www.olx.co.id/item/iphone-x-64-gb-inter-allop-anti-blokirblokir-iid-942162510
Jawa Barat,Samsung A32 8/128GB,1700000,"TANAH SAREAL, BOGOR KOTA",https://www.olx.co.id/item/samsung-a32-8128gb-iid-942162339
Jawa Barat,VIVO V15 RAM 6/64 MINUS KAMERA DEPAN EROR,750000,"BEKASI TIMUR, BEKASI KOTA",https://www.olx.co.id/item/vivo-v15-ram-664-minus-kamera-depan-eror-iid-942162246
Jawa Barat,HP Xiaomi Redmi 10 2022,1000000,"TAMBUN SELATAN, BEKASI KAB.",https://www.olx.co.id/item/hp-xiaomi-redmi-10-2022-iid-941256979
Jawa Barat,iphone 8 64gb ibox pa/a,1400000,"BEKASI TIMUR, BEKASI KOTA",https://www.olx.co.id/item/iphone-8-64gb-ibox-paa-iid-942162118
Jawa Barat,Itel P55 8+8/128,900000,"BEKASI BARAT, BEKASI KOTA",https://www.olx.co.id/item/itel-p55-88128-iid-942162093
Jawa Barat,Iphone 3GS 16GB bekas seken preloved (nokia e71),300000,"CIMANGGIS, DEPOK KOTA",https://www.olx.co.id/item/iphone-3gs-16gb-bekas-seken-preloved-nokia-e71-iid-942162084
Jawa Barat,HP samsung M22 6/128,1300000,"JATIMAKMUR, BEKASI KAB.",https://www.olx.co.id/item/hp-samsung-m22-6128-iid-942162044
Jawa Barat,infinix note 50 pro 8/256gb fullset original,2600000,"RAWALUMBU, BEKASI KOTA",https://www.olx.co.id/item/infinix-note-50-pro-8256gb-fullset-original-iid-942162027
Jawa Barat,"Kredit Tanpa dp iPhone 13 Pro Max 128gb,256gb 11 apa 12 Hita",7846600,"CIDADAP, BANDUNG KOTA",https://www.olx.co.id/item/kredit-tanpa-dp-iphone-13-pro-max-128gb256gb-11-apa-12-hita-iid-939428954
Jawa Barat,Dijual Samsung s21 ultra,5750000,"BEKASI UTARA, BEKASI KOTA",https://www.olx.co.id/item/dijual-samsung-s21-ultra-iid-941819847
Jawa Barat,"Kredit HP iPhone XR,11,12,13,14 Pro Max Plus Mini 64,128,256,512GB",3999000,"CIMAHI UTARA, CIMAHI KOTA",https://www.olx.co.id/item/kredit-hp-iphone-xr11121314-pro-max-plus-mini-64128256512gb-iid-905500429
Jawa Barat,"Kredit HP iPhone 11,12,13,14,15 Pro Promax 128gb,256gb,512gb Titanium",5999000,"BANDUNG WETAN, BANDUNG KOTA",https://www.olx.co.id/item/kredit-hp-iphone-1112131415-pro-promax-128gb256gb512gb-titanium-iid-911534253
Jawa Barat,Vivo y15s 32gb blue fulset,725000,"KESAMBI, CIREBON KOTA",https://www.olx.co.id/item/vivo-y15s-32gb-blue-fulset-iid-942162025
Jawa Barat,Jual Samsung S24 Plus Istimewa,9125000,"CIOMAS, BOGOR KAB.",https://www.olx.co.id/item/jual-samsung-s24-plus-istimewa-iid-942161982
Jawa Barat,Tecno Camon 40 8/256,2500000,"SETU, BEKASI KAB.",https://www.olx.co.id/item/tecno-camon-40-8256-iid-942161954
Jawa Barat,iPhone 14 pro 1tb Ex Blibli Resmi FULLSET,16000000,"ANDIR, BANDUNG KOTA",https://www.olx.co.id/item/iphone-14-pro-1tb-ex-blibli-resmi-fullset-iid-934950529
Jawa Barat,Redmi note 14 pro 5g 12/512,4100000,"BANDUNG WETAN, BANDUNG KOTA",https://www.olx.co.id/item/redmi-note-14-pro-5g-12512-iid-942161888
Jawa Barat,Iphone 14 Promax 128gb iBox,11850000,"BEJI, DEPOK KOTA",https://www.olx.co.id/item/iphone-14-promax-128gb-ibox-iid-942161877
Jawa Barat,IPHONE 11 BASIC IBOX,4850000,"BOGOR KOTA, JAWA BARAT",https://www.olx.co.id/item/iphone-11-basic-ibox-iid-942161853
Jawa Barat,IPHONE 11 PROMAX INTER ALL OP,5800000,"BOGOR KOTA, JAWA BARAT",https://www.olx.co.id/item/iphone-11-promax-inter-all-op-iid-942161823
Jawa Barat,Dijual Cepat HP Vivo Y17S RAM 4GB+4GBdan ROM 128 GB,1000000,"BABAKANCIKAO, PURWAKARTA KAB.",https://www.olx.co.id/item/dijual-cepat-hp-vivo-y17s-ram-4gb4gbdan-rom-128-gb-iid-942161794
Jawa Barat,iPhone 16 PM 256 Desert Titanium EX IBOX,19000000,"GUNUNG PUTRI, BOGOR KAB.",https://www.olx.co.id/item/iphone-16-pm-256-desert-titanium-ex-ibox-iid-942161787
Jawa Barat,iPhone 16 PM 256 NATURAL ex ibox,19000000,"GUNUNG PUTRI, BOGOR KAB.",https://www.olx.co.id/item/iphone-16-pm-256-natural-ex-ibox-iid-942161768
Jawa Barat,Vivo y03 ram 4/64,950000,"SUKMAJAYA, DEPOK KOTA",https://www.olx.co.id/item/vivo-y03-ram-464-iid-942161741
Jawa Barat,iPhone 15 Basic inter,8000000,"GUNUNG PUTRI, BOGOR KAB.",https://www.olx.co.id/item/iphone-15-basic-inter-iid-942161728
Jawa Barat,Rog phone 9 fe like new,7800000,"SETU, BEKASI KAB.",https://www.olx.co.id/item/rog-phone-9-fe-like-new-iid-941584515
Jawa Barat,jual hp Oppo A6 6gb256 masih segel salah beli hp,2800000,"KIARACONDONG, BANDUNG KOTA",https://www.olx.co.id/item/jual-hp-oppo-a6-6gb256-masih-segel-salah-beli-hp-iid-941985438
Jawa Barat,Iphone 16 plus 128GB masih garansi,14500000,"MUSTIKA JAYA, BEKASI KOTA",https://www.olx.co.id/item/iphone-16-plus-128gb-masih-garansi-iid-942076251
Jawa Barat,Kredit HP TANPA DP iPhone 11 ke 12 ke13ke 14ke15ke16 Pro Promax 128 17,4211300,"BANDUNG WETAN, BANDUNG KOTA",https://www.olx.co.id/item/kredit-hp-tanpa-dp-iphone-11-ke-12-ke13ke-14ke15ke16-pro-promax-128-17-iid-926839852
Jawa Barat,IPHONE XR 256 Mulus,3500000,"BEKASI UTARA, BEKASI KOTA",https://www.olx.co.id/item/iphone-xr-256-mulus-iid-942161659
Jawa Barat,INFINIX SMART 10 PLUS 16/128 GB,1600000,"MUSTIKA JAYA, BEKASI KOTA",https://www.olx.co.id/item/infinix-smart-10-plus-16128-gb-iid-942161643
Jawa Barat,Infinix zero 30 4g,1400000,"CIMAHI TENGAH, CIMAHI KOTA",https://www.olx.co.id/item/infinix-zero-30-4g-iid-942161635
Jawa Barat,Infinix hot 60 pro 8+8/256gb white (masih garansi),1900000,"BABELAN, BEKASI KAB.",https://www.olx.co.id/item/infinix-hot-60-pro-88256gb-white-masih-garansi-iid-942161609
Jawa Barat,Tecno Spark Go 2 fulset ori,870000,"BATUNUNGGAL, BANDUNG KOTA",https://www.olx.co.id/item/tecno-spark-go-2-fulset-ori-iid-942161529
Jawa Barat,Iphone 11 pro face id mati nego sampe jadi,2800000,"SOEKARNO HATTA, BANDUNG KOTA",https://www.olx.co.id/item/iphone-11-pro-face-id-mati-nego-sampe-jadi-iid-942161418
Jawa Barat,"Iphone 7 128gb pulset inter,batre 100% normal semua,minus wifi only",750000,"SUKAJADI, BANDUNG KOTA",https://www.olx.co.id/item/iphone-7-128gb-pulset-interbatre-100-normal-semuaminus-wifi-only-iid-942161390
Jawa Barat,#SAMSUNG J6+ RAM 3/32GB#,400000,"JATIWARNA, BEKASI KOTA",https://www.olx.co.id/item/samsung-j6-ram-332gb-iid-942161376
Jawa Barat,#SAMSUNG J6+ RAM 3/32GB#,400000,"PONDOK GEDE, BEKASI KOTA",https://www.olx.co.id/item/samsung-j6-ram-332gb-iid-942161338
Jawa Barat,Iphone 11 pro 256 Gb black,4000000,"CIMAHI KOTA, JAWA BARAT",https://www.olx.co.id/item/iphone-11-pro-256-gb-black-iid-942161299
Jawa Barat,IPHONE XR 64 GB,2600000,"BEKASI BARAT, BEKASI KOTA",https://www.olx.co.id/item/iphone-xr-64-gb-iid-942161240
Jawa Barat,Infinix hot 40pro mulus,1500000,"GUNUNG SINDUR, BOGOR KAB.",https://www.olx.co.id/item/infinix-hot-40pro-mulus-iid-942161237
Jawa Barat,Apple watch seri se3,4700000,"RANCASARI, BANDUNG KOTA",https://www.olx.co.id/item/apple-watch-seri-se3-iid-942161209
Jawa Barat,Beli s25 ultra s24 plus 7 gan siap cod tipe lain juga fold 6,12000000,"PANCORAN MAS, DEPOK KOTA",https://www.olx.co.id/item/beli-s25-ultra-s24-plus-7-gan-siap-cod-tipe-lain-juga-fold-6-iid-917716026
Jawa Barat,Samsung a26 5g 8/256gb garansi resmi on panjang mulus seperti baru,3500000,"TAPOS, DEPOK KOTA",https://www.olx.co.id/item/samsung-a26-5g-8256gb-garansi-resmi-on-panjang-mulus-seperti-baru-iid-942134450
Jawa Barat,OPPO A5 8+8/128,2500000,"BEKASI UTARA, BEKASI KOTA",https://www.olx.co.id/item/oppo-a5-88128-iid-942062561
Jawa Barat,Samsung a26 mulus garansi sampe mei,3000000,"MUSTIKA JAYA, BEKASI KOTA",https://www.olx.co.id/item/samsung-a26-mulus-garansi-sampe-mei-iid-942077190
Jawa Barat,SAMSUNG A55 5G 8/258GB,4050000,"BEKASI BARAT, BEKASI KOTA",https://www.olx.co.id/item/samsung-a55-5g-8258gb-iid-942161178
Jawa Barat,DI JUAL CEPAT IPHONE X MAX 256GB,2600000,"SUMEDANG UTARA, SUMEDANG KAB.",https://www.olx.co.id/item/di-jual-cepat-iphone-x-max-256gb-iid-942161176
Jawa Barat,hp vivo y17 masih baru nominus fullset,850000,"TANAH SEREAL, BOGOR KOTA",https://www.olx.co.id/item/hp-vivo-y17-masih-baru-nominus-fullset-iid-938651955
Jawa Barat,Nothing Phone 3 12/256 Beacukai Fullset,12900000,"JATIASIH, BEKASI KOTA",https://www.olx.co.id/item/nothing-phone-3-12256-beacukai-fullset-iid-942160985
Jawa Barat,Xiaomi redmi note 14,2100000,"TANAH SAREAL, BOGOR KOTA",https://www.olx.co.id/item/xiaomi-redmi-note-14-iid-942160849
Jawa Barat,Samsung Galaxy A16 8/128 Fullset,1800000,"TAMBUN SELATAN, BEKASI KAB.",https://www.olx.co.id/item/samsung-galaxy-a16-8128-fullset-iid-942160838
Jawa Barat,iPhone13mini 128ibox,7000000,"SUMUR BANDUNG, BANDUNG KOTA",https://www.olx.co.id/item/iphone13mini-128ibox-iid-942160757
Jawa Barat,IPHONE 14 EX INTER 128 BLUE,5900000,"SAWANGAN, DEPOK KOTA",https://www.olx.co.id/item/iphone-14-ex-inter-128-blue-iid-942160705
Jawa Barat,SAMSUNG A56 5G 8/256GB,5000000,"BEKASI UTARA, BEKASI KOTA",https://www.olx.co.id/item/samsung-a56-5g-8256gb-iid-942160645
Jawa Barat,Samsung S22 Ultra,7850000,"TARUMAJAYA, BEKASI KAB.",https://www.olx.co.id/item/samsung-s22-ultra-iid-942160644
Jawa Barat,INFINIX NOTE 11,750000,"JATI SAMPURNA, BEKASI KOTA",https://www.olx.co.id/item/infinix-note-11-iid-942160622
Jawa Barat,Poco F5 12/256 Fullset,3250000,"BEKASI TIMUR, BEKASI KOTA",https://www.olx.co.id/item/poco-f5-12256-fullset-iid-942160611
Jawa Barat,iphone 15 128gb black resmi blibli,9500000,"BATUNUNGGAL, BANDUNG KOTA",https://www.olx.co.id/item/iphone-15-128gb-black-resmi-blibli-iid-942160599
Jawa Barat,Vivo X60 5G 8/128gb Original | Kondisi Terawat | Siap Pakai,2700000,"PONDOK MELATI, BEKASI KOTA",https://www.olx.co.id/item/vivo-x60-5g-8128gb-original-kondisi-terawat-siap-pakai-iid-942106479
Jawa Barat,IPHONE 15 512 EX IBOX MULUSS,13000000,"PANCORAN MAS, DEPOK KOTA",https://www.olx.co.id/item/iphone-15-512-ex-ibox-muluss-iid-941928481
Jawa Barat,PROMO AWAL TAHUN CICILAN IPHONE SERIES 0% TANPA DP HANYA KTP SAJA,8249000,"CILODONG, DEPOK KOTA",https://www.olx.co.id/item/promo-awal-tahun-cicilan-iphone-series-0-tanpa-dp-hanya-ktp-saja-iid-941761418
Jawa Barat,Samsung Galaxy Z Fold 5 256GB Black | Mulus Like New | Pemakaian Priba,10000000,"SUKMAJAYA, DEPOK KOTA",https://www.olx.co.id/item/samsung-galaxy-z-fold-5-256gb-black-mulus-like-new-pemakaian-priba-iid-941815407
Jawa Barat,Nothing Phone 3 12/256 Beacukai Fullset,12500000,"JATIASIH, BEKASI KOTA",https://www.olx.co.id/item/nothing-phone-3-12256-beacukai-fullset-iid-942160591
Jawa Barat,Jual iPhone 11 64gb jaringan permanen,3200000,"BOGOR UTARA - KOTA, BOGOR KOTA",https://www.olx.co.id/item/jual-iphone-11-64gb-jaringan-permanen-iid-942160530
Jawa Barat,14 No minus FULLORI kelengkapan fulset,6000000,"SAWANGAN, DEPOK KOTA",https://www.olx.co.id/item/14-no-minus-fullori-kelengkapan-fulset-iid-942160516
Jawa Barat,Samsung A15 4G Ram 8/128 GB ada mines,1225000,"SUMUR BANDUNG, BANDUNG KOTA",https://www.olx.co.id/item/samsung-a15-4g-ram-8128-gb-ada-mines-iid-942160441
Jawa Barat,Oppo reno 8/256 Fullset ORI no minus,2400000,"RANCASARI, BANDUNG KOTA",https://www.olx.co.id/item/oppo-reno-8256-fullset-ori-no-minus-iid-942160268
Jawa Barat,Jual hp Oppo a17 ram 4/64,900000,"TAJURHALANG, BOGOR KAB.",https://www.olx.co.id/item/jual-hp-oppo-a17-ram-464-iid-942160200
Jawa Tengah,iphone 16 promax 256gb blibli,19500000,"KARANGANYAR, KARANGANYAR KAB.",https://www.olx.co.id/item/iphone-16-promax-256gb-blibli-iid-942013389
Jawa Tengah,Iqoo 13 16/256 GB Kondisi Buka Dus Saja,8500000,"SOLO BARU, SURAKARTA KOTA",https://www.olx.co.id/item/iqoo-13-16256-gb-kondisi-buka-dus-saja-iid-932400479
Jawa Tengah,SAMSUNG A36 8/256 BARU,4450000,"SERENGAN, SURAKARTA KOTA",https://www.olx.co.id/item/samsung-a36-8256-baru-iid-936935691
Jawa Tengah,SAMSUNG A07 BARU MURAH,1299000,"SERENGAN, SURAKARTA KOTA",https://www.olx.co.id/item/samsung-a07-baru-murah-iid-940571581
Jawa Tengah,iPhone 11 128Gb ibter All Operator Fullset,3700000,"SERENGAN, SURAKARTA KOTA",https://www.olx.co.id/item/iphone-11-128gb-ibter-all-operator-fullset-iid-942164525
Jawa Tengah,iPhone 11 64Gb inter All Operator Fullset,3300000,"SERENGAN, SURAKARTA KOTA",https://www.olx.co.id/item/iphone-11-64gb-inter-all-operator-fullset-iid-942164516
Jawa Tengah,iPhone Xr 128Gb inter All Operator Fullset,2900000,"SERENGAN, SURAKARTA KOTA",https://www.olx.co.id/item/iphone-xr-128gb-inter-all-operator-fullset-iid-942164500
Jawa Tengah,Handphone Samsung S25,12000000,"BERGAS, SEMARANG KAB.",https://www.olx.co.id/item/handphone-samsung-s25-iid-942164281
Jawa Tengah,Lejen Samsung galaxy s7 edge ram 4/32,850000,"LAWEYAN, SURAKARTA KOTA",https://www.olx.co.id/item/lejen-samsung-galaxy-s7-edge-ram-432-iid-914116912
Jawa Tengah,Dijual Cepat Iphone 11 128gb,3000000,"SEMARANG SELATAN, SEMARANG KOTA",https://www.olx.co.id/item/dijual-cepat-iphone-11-128gb-iid-942163996
Jawa Tengah,Dijual Cepat Iphone 12 mini,3000000,"SEMARANG SELATAN, SEMARANG KOTA",https://www.olx.co.id/item/dijual-cepat-iphone-12-mini-iid-942163984
Jawa Tengah,Iphone 13 128gb inter,4000000,"MATESIH, KARANGANYAR KAB.",https://www.olx.co.id/item/iphone-13-128gb-inter-iid-942163705
Jawa Tengah,Realmi C75 Ram 8+8 Gb Internal 128Gb,1800000,"SURODADI, TEGAL KAB.",https://www.olx.co.id/item/realmi-c75-ram-88-gb-internal-128gb-iid-942163437
Jawa Tengah,Xiaomi Redmi 13 Ram 8/128 Gb New Original Not Repack,1590000,"SEMARANG SELATAN, SEMARANG KOTA",https://www.olx.co.id/item/xiaomi-redmi-13-ram-8128-gb-new-original-not-repack-iid-935270147
Jawa Tengah,[ Fast respon WA ] Tecno Spark GO1 4+4/128 Garansi resmi 13bln,1150000,"PEDURUNGAN, SEMARANG KOTA",https://www.olx.co.id/item/fast-respon-wa-tecno-spark-go1-44128-garansi-resmi-13bln-iid-942162999
Jawa Tengah,iPhone 16 128GB iBox BH100 3 Bulan pakai,13099000,"SURAKARTA KOTA, JAWA TENGAH",https://www.olx.co.id/item/iphone-16-128gb-ibox-bh100-3-bulan-pakai-iid-942162938
Jawa Tengah,[ Fast respon WA ] Tecno Pova 7 8+8/256 Garansi resmi 13bln,2350000,"PEDURUNGAN, SEMARANG KOTA",https://www.olx.co.id/item/fast-respon-wa-tecno-pova-7-88256-garansi-resmi-13bln-iid-942162861
Jawa Tengah,Oppo Find X8 12/256Gb Garansi Resmi,9700000,"SERENGAN, SURAKARTA KOTA",https://www.olx.co.id/item/oppo-find-x8-12256gb-garansi-resmi-iid-942162550
Jawa Tengah,INFINIX HOT 60 PRO + BARU MURAH,2425000,"SERENGAN, SURAKARTA KOTA",https://www.olx.co.id/item/infinix-hot-60-pro-baru-murah-iid-940637655
Jawa Tengah,REDMI NOTE 14 5G 8/256 & 12/512 BARU MURAH,3150000,"SERENGAN, SURAKARTA KOTA",https://www.olx.co.id/item/redmi-note-14-5g-8256-12512-baru-murah-iid-940817910
Jawa Tengah,REDMI 14C 6/128 BARU,1600000,"SERENGAN, SURAKARTA KOTA",https://www.olx.co.id/item/redmi-14c-6128-baru-iid-934844768
Jawa Tengah,JUAL SAMSUNG A26 5G 8/128 BARU FRESH,3299000,"SERENGAN, SURAKARTA KOTA",https://www.olx.co.id/item/jual-samsung-a26-5g-8128-baru-fresh-iid-942122621
Jawa Tengah,Bissmillaah Jual Hp Samsung J4,620000,"SEMARANG SELATAN, SEMARANG KOTA",https://www.olx.co.id/item/bissmillaah-jual-hp-samsung-j4-iid-921143417
Jawa Tengah,Samsung S21 ultra 12+/256 100x zoom 108Mp SEIN FULSET ELEGANT,4849000,"PANDEAN LAMPER, SEMARANG KOTA",https://www.olx.co.id/item/samsung-s21-ultra-12256-100x-zoom-108mp-sein-fulset-elegant-iid-942161490
Jawa Tengah,VIVO Y30i mulus no minus,1100000,"MOJOLABAN, SUKOHARJO KAB.",https://www.olx.co.id/item/vivo-y30i-mulus-no-minus-iid-942161448
Jawa Tengah,"Infinix-X626B Ram6/64,FastCharging,BatreBaik,3KameraBelakang,CasingOri",710000,"CANDISARI, SEMARANG KOTA",https://www.olx.co.id/item/infinix-x626b-ram664fastchargingbatrebaik3kamerabelakangcasingori-iid-936308208
